0.32781982	0.23573303
0.36572266	0.4730835
0.7084656	0.38051605
0.81881714	0.43788147
0.51342773	0.6647949
0.3125	0.2112732
0.038909912	0.5249176
0.37609863	0.84161377
0.4475708	0.3890152
0.067474365	0.51522064
0.25265503	0.6329956
0.6635132	0.45210266
0.6292114	0.7355881
0.42077637	0.5138092
0.59375	0.4997177
0.4873047	0.48908234
0.5444946	0.35939026
0.2642212	0.4624939
0.19430542	0.28932953
0.55270386	0.49639893
0.45046997	0.52851105
0.45742798	0.51168823
0.36895752	0.24810028
0.39001465	0.49863434
0.50146484	0.38446045
0.50097656	0.60087585
0.1159668	0.3014984
0.79422	0.25845337
0.53778076	0.41101074
0.80963135	0.46746826
0.5699158	0.5729141
0.0	0.41712952
0.36810303	0.49944305
0.29071045	0.5165024
0.57473755	0.7954407
0.5314331	0.51125336
0.2741089	0.533432
0.44851685	0.51724243
0.5692749	0.5649948
0.53738403	0.32772064
0.77767944	0.49084473
0.53756714	0.66794586
0.58880615	0.5277405
0.64645386	0.73376465
0.10083008	0.7444153
0.3547058	0.16577911
0.3981018	0.7364502
0.80389404	0.58032227
0.95562744	0.5356827
0.685791	0.39987946
0.6607361	0.45209503
0.6133423	0.5004196
0.4579773	0.39191437
0.77801514	0.7670822
0.7956848	0.53139496
0.91918945	0.7048187
0.47079468	0.79338837
0.82369995	0.40013885
0.7496948	0.43672943
0.9059143	0.5287399
0.56082153	0.39353943
0.72784424	0.50914764
0.49725342	0.33514404
0.22106934	0.44150543
0.2559204	0.45607758
0.45529175	0.38710785
0.5699158	0.1885376
0.63513184	0.46879578
0.6021118	0.39954376
0.37332153	0.41015625
0.4034729	0.5608673
0.18933105	0.42916107
0.5987854	0.50431824
0.51187134	0.34223938
0.58480835	0.39766693
0.48083496	0.26631927
0.4356079	0.6015854
0.10076904	0.09236145
0.7375183	0.3319168
0.29248047	0.5370331
0.8233948	0.59347534
0.4197998	0.28568268
0.6230469	0.28344727
0.5574646	0.39322662
0.6659546	0.37617493
0.6897888	0.48651886
0.61676025	0.49370575
0.31726074	0.107292175
0.513031	0.2971573
0.63049316	0.8130722
0.80285645	0.9423523
0.6571045	0.8303528
0.23739624	0.4622345
0.789917	0.415596
0.6026001	0.7660599
0.49295044	0.33818817
0.5973511	0.49810028
0.51904297	0.68891907
0.7940979	0.5399246
0.7475281	0.5052185
0.32406616	0.26377106
0.34609985	0.527092
0.59921265	0.7730255
0.25735474	0.47738647
0.30056763	0.4196701
0.62820435	0.45118713
0.41955566	0.5930786
0.38778687	0.7894516
0.247406	0.5794754
0.28652954	0.5059967
0.5079346	0.4437027
0.4154358	0.60873413
0.6123047	0.5231476
0.4437256	0.37903595
0.7117615	0.60076904
0.43847656	0.52027893
0.51971436	0.47916412
0.3940735	0.5408783
0.46792603	0.43183136
0.7687073	0.50491333
0.48736572	0.43588257
0.31558228	0.53697205
0.41784668	0.5214081
0.5166626	0.743309
0.3804016	0.49264526
0.3126831	0.53269196
0.7293091	0.7488632
0.6036377	0.51743317
0.7286682	0.47348022
0.46170044	0.35037994
0.23248291	0.3017807
0.6253662	0.36315155
0.7373047	0.49658203
0.6237793	0.5687256
0.5809021	0.38591766
0.27264404	0.33251953
0.12200928	0.8072357
0.46484375	0.22162628
0.5341797	0.40087128
0.5849304	0.7308655
0.6251831	0.767601
0.86154175	1.0
0.29223633	0.8315277
0.69763184	0.56716156
0.32131958	0.3871994
0.8122864	0.6630783
0.8096924	0.7388611
0.53738403	0.58060455
0.5169983	0.34098816
0.23120117	0.5636673
0.1586914	0.63160706
0.35925293	0.5266571
0.5614929	0.3028717
0.53134155	0.4278946
0.4906311	0.40163422
0.4859619	0.6920166
0.5903015	0.2622757
0.6765747	0.78622437
0.5037842	0.3267517
0.6513672	0.35131836
0.66238403	0.5583496
0.46670532	0.5374756
0.47525024	0.525177
0.5281372	0.55630493
0.44747925	0.4273758
0.6974182	0.37973022
0.64416504	0.52902985
0.14633179	0.2698593
0.6784363	0.7116394
0.5630493	0.51618195
0.438385	0.707077
0.15841675	0.60261536
0.43701172	0.5009384
0.27633667	0.5053711
0.4526062	0.5750656
0.39212036	0.48456573
0.17910767	0.4132614
0.3173828	0.7143097
0.5466919	0.42985535
0.4699402	0.50011444
0.7777405	0.4580078
0.67892456	0.49865723
0.4263916	0.19659424
0.5317688	0.63946533
0.46697998	0.28607178
0.28460693	0.6439438
0.625824	0.2922287
0.682312	0.70261383
0.54174805	0.63352203
0.68588257	0.37504578
0.34179688	0.3451767
0.79959106	0.7308655
0.6296387	0.43870544
0.9092407	0.46669006
0.460083	0.33901215
0.37808228	0.41862488
0.13446045	0.33860016
0.4473877	0.6051712
0.36083984	0.40816498
0.42590332	0.4448471
0.5871277	0.40688324
0.447937	0.36865997
0.19436646	0.7640991
0.60025024	0.30981445
0.5476074	0.5005264
0.4527588	0.29975128
0.45162964	0.54862213
0.17977905	0.31383514
0.54663086	0.6407623
0.30801392	0.47724152
0.5072937	0.44446564
0.4836731	0.5441971
0.6519165	0.5487976
0.7029419	0.54187775
0.14929199	0.74777985
0.79888916	0.4189911
0.2996521	0.45062256
0.33425903	0.65049744
0.5975952	0.37543488
0.5699158	0.4026947
0.42214966	0.3539505
0.50146484	0.719368
0.5770569	0.34604645
0.67196655	0.45296478
0.38232422	0.67165375
0.42440796	0.52121735
0.39004517	0.60640717
0.45413208	0.51013947
0.20837402	0.45399475
0.41748047	0.67350006
0.7940674	0.87888336
0.26501465	0.6183243
0.33065796	0.5741043
0.37661743	0.32296753
0.24975586	0.34615326
0.4166565	0.6339493
0.24227905	0.6069107
0.5054321	0.38191986
0.38796997	0.0
0.4519043	0.26245117
0.9329834	0.455719
0.87179565	0.45201874
0.6375122	0.37161255
0.5443115	0.37296295
0.80444336	0.3584442
0.48562622	0.20861816
0.85443115	0.55062103
0.72665405	0.44508362
0.67367554	0.3716507
0.7513428	0.34738922
0.98794556	0.3499756
0.5249634	0.17460632
0.7894287	0.65047455
0.7090149	0.51096344
0.26260376	0.34474182
0.21792603	0.51509094
0.7948303	0.60118103
0.5133972	0.37804413
0.5260925	0.40675354
0.15048218	0.52776337
0.61331177	0.50891113
0.6470947	0.32212067
0.41931152	0.4929886
0.74450684	0.42955017
0.5680847	0.38287354
0.61343384	0.76620483
0.55599976	0.5329132
0.27749634	0.44865417
0.53152466	0.21504211
0.56829834	0.614151
0.6949463	0.55926514
0.69140625	0.4339981
0.34829712	0.80535126
0.48672485	0.3471756
0.8017578	0.5396881
0.3546753	0.611145
0.7431946	0.68344116
0.46853638	0.5745392
0.77093506	0.54424286
0.39105225	0.58415985
0.20376587	0.5492172
0.47381592	0.34272766
0.8180847	0.42736053
0.5433655	0.58522797
0.48721313	0.11997223
0.6466675	0.72332
0.2852173	0.34979248
0.44628906	0.55435944
0.75775146	0.6465683
0.65774536	0.33715057
0.64224243	0.66739655
0.21453857	0.6140518
0.8085327	0.65641785
0.76327515	0.39231873
0.68655396	0.41174316
0.86865234	0.474411
0.7333679	0.69429016
0.41644287	0.28481293
0.5840149	0.48630524
0.43579102	0.4975357
0.645874	0.54161835
0.6673584	0.32149506
0.68130493	0.46837616
0.41375732	0.20141602
0.69540405	0.45168304
0.59017944	0.37049103
0.5059204	0.6752548
0.73413086	0.37683868
0.71624756	0.6405258
0.58062744	0.25528717
0.5502014	0.41775513
0.57040405	0.42258453
0.24835205	0.7296829
0.09674072	0.38105774
0.45083618	0.33683777
0.44638062	0.40701294
0.57247925	0.787941
0.50665283	0.40202332
0.55236816	0.4902954
0.14233398	0.24476624
0.29208374	0.36193848
0.5081177	0.31630707
0.52005005	0.47026062
0.26052856	0.4771881
0.8256836	0.30499268
0.6366577	0.6618042
0.37530518	0.5952759
0.11135864	0.44335175
0.41799927	0.5910034
0.587677	0.59119415
0.39263916	0.7363663
0.57092285	0.55483246
0.3963318	0.3059082
0.36590576	0.5993118
0.6510315	0.52375793
0.71398926	0.9383621
0.38372803	0.6922531
0.49163818	0.708519
0.55288696	0.44493103
0.51986694	0.089904785
0.43008423	0.3100052
0.7748108	0.38710785
0.674469	0.69789886
0.40219116	0.31880188
0.5152588	0.5477829
0.5027466	0.4049759
0.42288208	0.3545456
0.85894775	0.5819931
0.74606323	0.5135727
0.53567505	0.52381134
0.4217224	0.20646667
0.7264099	0.4326477
0.5181885	0.651474
0.46417236	0.6802368
0.37643433	0.85969543
0.4139099	0.5885925
0.62835693	0.2854843
0.6984253	0.8342285
0.44491577	0.34336853
0.65802	0.4887619
0.3736267	0.69438934
0.51904297	0.63230896
0.28424072	0.85274506
0.6312866	0.5835266
0.53286743	0.4581833
0.72021484	0.47132874
0.66589355	0.51130676
0.38693237	0.3210373
0.25482178	0.36528015
0.29681396	0.6649475
0.71121216	0.4146347
0.24517822	0.3669281
0.22329712	0.74098206
0.4179077	0.5311279
0.6369934	0.5146103
0.83444214	0.7498703
0.36309814	0.094192505
0.6558533	0.5158539
0.46166992	0.40174103
0.50735474	0.41016388
0.2644348	0.51696014
0.07104492	0.5392456
0.36050415	0.36535645
0.39712524	0.6877365
0.7561035	0.5775604
0.24960327	0.44367218
0.6500244	0.5411148
0.633728	0.34708405
0.91763306	0.47439575
0.27633667	0.5812683
0.42340088	0.5798416
0.2866211	0.54398346
0.6835327	0.49887085
0.50845337	0.05431366
1.0	0.36777496
0.80892944	0.5601578
0.70596313	0.74373627
0.73358154	0.94207764
0.5820923	0.4107437
0.34710693	0.28341675
0.6753845	0.5390549
0.5475464	0.6548996
0.5845947	0.7809906
0.11105347	0.3504486
0.53460693	0.61408997
0.691864	0.63137054
0.7539978	0.4942932
0.45373535	0.18474579
0.26895142	0.5632324
0.36566162	0.46488953
0.64468384	0.40439606
0.80215454	0.43922424
0.44329834	0.35984802
0.44085693	0.5723953
0.35430908	0.37345886
0.25027466	0.52181244
0.7253723	0.67502594
0.4708252	0.4261551
0.52246094	0.5467224
0.37506104	0.5183258
0.68948364	0.33255768
0.45611572	0.3666153
0.4699402	0.46753693
0.4326477	0.4695053
0.52978516	0.45005798
0.4882202	0.35541534
0.31729126	0.5787277
0.71365356	0.38624573
0.71591187	0.4775772
0.5975342	0.50148773
0.5291748	0.47608948
0.7293396	0.59726715
0.4182434	0.4211502
0.49905396	0.42865753
0.63116455	0.5752106
0.53952026	0.5248642
0.34191895	0.5047302
0.49957275	0.8163452
0.45077515	0.56546783
0.50839233	0.6529007
0.60388184	0.3914566
0.45758057	0.44795227
0.81344604	0.692688
0.4786377	0.47246552
0.7147827	0.3471222
0.8041992	0.40997314
0.57351685	0.9493866
0.6430664	0.45481873
0.6134949	0.32421112
0.6934509	0.6710968
0.5228882	0.49152374
0.44613647	0.5514755
0.41433716	0.3736725
0.50735474	0.58625793
0.47653198	0.4026947
0.33673096	0.7683563
0.5252075	0.5173416
0.3734436	0.41684723
0.31637573	0.63027954
0.5730591	0.70721436
0.69400024	0.52371216
0.32995605	0.62760925
0.42330933	0.63126373
0.1244812	0.5348892
0.62612915	0.38632965
0.605896	0.5409012
0.16217041	0.3214264
0.5572815	0.49118805
0.47940063	0.38537598
