0.41178876	0.697781	0.07094902	0.3193495	0.33207923	0.9362376	0.3066541	0.47218266	0.7748295	0.19629824	0.57247627	0.73095477	0.38135588	0.70871663	0.76425457	0.12873966	0.8623482	0.16545889	0.8566508	0.9528501	0.8794583	0.80964935	0.8584889	0.45365655	0.9297968	0.7496215	0.58932066	0.6153945	0.95647526	0.966864	0.7440475	0.6993268	0.055136323	0.27573586	0.9633466	0.49499592	0.9110646	0.12844259	0.7083205	0.7415558	0.029081464	0.018921018	0.7940742	0.11063641	0.9038822	0.7912771	0.043745905	0.14945123	0.4216718	0.9829973	0.4402694	0.5340727	0.7113946	0.155141	0.23365197	0.959184	0.7970865	0.97528887	0.4634832	0.37045428	0.014428437	0.76699245	0.96473885	0.83549726	0.84728384	0.7734498	0.82326776	0.9167595	0.8359991	0.7928479	0.3601473	0.626999	0.030247211	0.62967616	0.23713666	0.7549003	0.6029411	0.7913277	0.73566496	0.40670916	0.78503036	0.45410895	0.53051776	0.9865136	0.038450837	0.19934389	0.14246923	0.6107662	0.6348968	0.8950841
0.9735749	0.20882311	0.04577568	0.97259927	0.93849343	0.9904072	0.85585845	0.9916674	0.12673324	0.031105578	0.9726138	0.9967456	0.15397081	0.23429066	0.9965513	0.1282022	0.99530804	0.9615519	0.9987486	0.9797898	0.98507303	0.17838395	0.3801642	0.022990555	0.99399906	0.9966363	0.9680737	0.9904467	0.990995	0.96443075	0.08525619	0.995359	0.1126343	0.98284423	0.9886812	0.01083684	0.9697369	0.83895135	0.8205638	0.059681892	0.037830323	0.042437345	0.10597062	0.345593	0.9659812	0.9968505	0.08452883	0.7966094	0.9628384	0.9903587	0.027091086	0.4011774	0.052478433	0.010674387	0.9343049	0.8835145	0.41994148	0.96899414	0.005385697	0.9713564	0.002471298	0.31427193	0.93622863	0.90154743	0.9903815	0.36712003	0.9869809	0.989336	0.9972895	0.1449582	0.943419	0.7602867	0.038154513	0.29136646	0.9140977	0.02229014	0.9174249	0.093090564	0.98020816	0.61324334	0.21381313	0.9638545	0.938624	0.9947371	0.035791427	0.94558835	0.69133306	0.9959662	0.027709216	0.9974015
0.999882	0.011246175	0.07833475	0.9999491	0.9989234	0.99843264	0.9989723	0.9999887	0.0002914667	0.004099399	0.99973977	0.9999962	0.015206307	0.0035934746	0.9999957	0.15937227	0.99997795	0.9999899	0.99999917	0.9758195	0.99751914	0.007427424	0.05701202	0.0006942153	0.9988055	0.9999944	0.99965966	0.99999404	0.9981332	0.91403615	0.0003646016	0.99999714	0.44076565	0.999993	0.9937513	4.529953e-06	0.9662329	0.9996619	0.9598016	0.00016182661	0.091187775	0.11307582	0.0007441938	0.83802897	0.977085	0.99999297	0.2933527	0.99564874	0.99991286	0.9962777	2.0682812e-05	0.060257316	9.584427e-05	0.0007698536	0.9995549	0.6096722	0.0469431	0.93377376	1.758337e-06	0.9999254	0.0012017488	0.025030047	0.8005101	0.75093365	0.9985829	0.002989769	0.9991989	0.99843633	0.99999726	0.0016004741	0.99940306	0.26756138	0.19295955	0.002874583	0.9996371	7.7188015e-06	0.99854803	8.058548e-05	0.99946785	0.7946342	0.00820443	0.9997713	0.99905205	0.99725676	0.0913845	0.9999013	0.99260193	0.9999982	7.8737736e-05	0.99999815
0.00090292096	0.96921134	0.032957464	0.00064742565	0.003050536	0.00010082126	0.014191151	2.2023916e-05	0.91344386	0.99716645	0.0003168583	3.874302e-06	0.9811777	0.7965927	6.7949295e-06	0.87691694	5.4240227e-06	0.0062585175	5.066395e-07	0.00031203032	5.8233738e-05	0.97088337	0.9575453	0.9995125	7.5787306e-05	1.6868114e-05	0.00057941675	3.167987e-05	0.0003581941	0.95613027	0.98672175	3.1590462e-06	0.029263109	0.00012272596	0.000277251	0.99963945	0.00043436885	0.3886028	0.015242398	0.9965553	0.028158277	0.021925867	0.98528194	0.119145125	0.0017117858	3.3974648e-06	0.010654867	0.02563408	0.00054493546	0.00018036366	0.99943596	0.02094239	0.98975813	0.9999957	0.001313448	0.95928013	0.929366	0.98065126	0.9999745	0.0010762215	0.999966	0.9600322	0.9815296	0.0018926263	0.00013306737	0.00041925907	6.368756e-05	7.1555376e-05	6.377697e-06	0.83513725	0.002618581	0.0058723986	0.07596591	0.20643082	0.004332602	0.9964687	0.0041951835	0.97484946	0.00035336614	0.02003342	0.9439305	0.0002991259	0.00080397725	0.00012013316	0.15107459	0.0017076135	0.6107968	1.5318394e-05	0.9984334	9.775162e-06
0.32994154	0.73875785	0.042448223	0.23187292	0.4532723	0.9211222	0.26966643	0.55142885	0.84269726	0.19500387	0.5003254	0.59187734	0.48261917	0.80727816	0.7378101	0.122100025	0.735827	0.12162292	0.6759575	0.96193075	0.9032256	0.6696433	0.75054646	0.3561815	0.93213326	0.5061729	0.5807752	0.643097	0.9496027	0.97248536	0.73693097	0.6532764	0.065490484	0.24920282	0.9524864	0.69072556	0.89458776	0.15885398	0.59366727	0.6540285	0.013748109	0.0168131	0.7901778	0.12911597	0.8588687	0.75930464	0.04707879	0.1822694	0.354148	0.9311491	0.6905062	0.71808386	0.79368174	0.15634346	0.2819363	0.94041777	0.7982219	0.9850955	0.5323544	0.37506983	0.018422991	0.7486527	0.97598565	0.8168061	0.92403483	0.7801135	0.8836452	0.8791977	0.6545991	0.81488454	0.29269964	0.83790594	0.024849743	0.8284894	0.27689523	0.7623235	0.3613453	0.8579821	0.7117783	0.5242112	0.73789924	0.49648958	0.5206057	0.9853419	0.02926746	0.16299662	0.19117293	0.4480037	0.69789517	0.565563
0.25115445	0.75367063	0.054965377	0.15514159	0.27506283	0.8228129	0.17626917	0.18639928	0.83814967	0.3899675	0.34437102	0.30622575	0.5940521	0.770324	0.30637646	0.22528797	0.5120516	0.08418998	0.37388822	0.7963505	0.66089374	0.7970092	0.84630775	0.5704881	0.8027146	0.2693662	0.3370946	0.25346828	0.8582183	0.96265966	0.78921634	0.267618	0.06623575	0.107286274	0.8448339	0.8242699	0.7568872	0.16292888	0.52257824	0.8257209	0.026118636	0.020390302	0.80513763	0.11333954	0.7475911	0.40199754	0.033002973	0.15392867	0.21818063	0.813442	0.7771375	0.5586602	0.802436	0.44442567	0.16147935	0.9557773	0.81613874	0.98246956	0.77241504	0.26254708	0.08093548	0.757282	0.9705708	0.6972894	0.6991779	0.5973797	0.6417558	0.7090441	0.3858875	0.79671025	0.21354741	0.69893205	0.031847566	0.80548406	0.21424368	0.86684626	0.31650412	0.828812	0.49496534	0.36124027	0.7776326	0.27770367	0.33676028	0.9222206	0.04472992	0.116197914	0.17057452	0.1867848	0.76498574	0.33272964
0.8992775	0.3998854	0.076796204	0.8687263	0.82685006	0.99343073	0.77128613	0.9662284	0.38559103	0.02951932	0.9430305	0.98656285	0.17622834	0.49752992	0.9888761	0.122110546	0.9927395	0.7118932	0.9967468	0.9873253	0.9892214	0.6216529	0.7156145	0.07943976	0.99239945	0.9905914	0.92871356	0.9707729	0.9928917	0.95754945	0.33918792	0.9857327	0.0659481	0.90087056	0.992868	0.044790417	0.9817958	0.38457566	0.8804685	0.27274024	0.036276698	0.0265944	0.447064	0.18659285	0.97379935	0.9933448	0.06213987	0.34029144	0.90275526	0.9983016	0.064299315	0.47065595	0.20963198	0.012779623	0.73426104	0.93484414	0.70585436	0.9641453	0.022291869	0.90698934	0.001708746	0.5340348	0.94111073	0.9241482	0.9850565	0.83580804	0.97064114	0.9906757	0.995602	0.45900378	0.78160954	0.69141155	0.032924414	0.44842902	0.6543586	0.16335595	0.85838497	0.3813024	0.9569336	0.5575164	0.58707887	0.9089469	0.8930373	0.99827975	0.024317205	0.6760334	0.33493647	0.9761038	0.12750924	0.9967989
0.57995945	0.5699314	0.042066544	0.6613858	0.66294324	0.9542525	0.4624563	0.8488643	0.5405946	0.1095894	0.7602979	0.9098762	0.37776816	0.6220824	0.89943075	0.1243456	0.9165658	0.50152236	0.91520715	0.9661268	0.94338375	0.49486014	0.66492176	0.1637747	0.9681611	0.84433126	0.7107444	0.85585046	0.96382403	0.9707574	0.5023252	0.90735483	0.07727361	0.59666294	0.97288585	0.32003957	0.94420195	0.34982818	0.70080185	0.45215583	0.02597773	0.028057873	0.5691515	0.20056885	0.901916	0.91768616	0.053210586	0.3533633	0.6864151	0.95952475	0.40547195	0.5952024	0.5094776	0.075110525	0.5667093	0.9276999	0.71421945	0.9813574	0.17763981	0.6558886	0.010377258	0.6545838	0.9562919	0.8163185	0.9558595	0.66209984	0.91976714	0.94292337	0.9155447	0.5883558	0.54881275	0.7947302	0.039658427	0.6161556	0.46740228	0.37821212	0.58684033	0.6051185	0.89490557	0.48832187	0.5586484	0.6961239	0.7175237	0.98354256	0.0401462	0.48906955	0.31720147	0.7824565	0.285003	0.87350714
0.3782758	0.71647125	0.0422588	0.3282904	0.45519006	0.83138925	0.25599363	0.4244094	0.76441526	0.34319392	0.44604853	0.5745595	0.5579907	0.6662152	0.6064782	0.1916264	0.61662275	0.23073933	0.54091066	0.8887197	0.7630938	0.63777786	0.7288014	0.35875016	0.86760616	0.44612798	0.5201467	0.5341492	0.887245	0.9733919	0.6340331	0.55384326	0.08027446	0.24197474	0.8984617	0.684417	0.7432935	0.26956826	0.49771494	0.63042843	0.021128058	0.020178199	0.65446913	0.15385374	0.7802179	0.63509524	0.039237857	0.29910702	0.37478778	0.80949944	0.71826935	0.6377959	0.7191913	0.2826084	0.30838418	0.94160736	0.75480783	0.9855076	0.5776252	0.40128642	0.05540231	0.6818663	0.9748845	0.6917268	0.83704734	0.47312266	0.78296447	0.7640393	0.4892803	0.69900995	0.34931552	0.73428935	0.030249536	0.72915065	0.33391213	0.7249476	0.4372754	0.7538053	0.6853672	0.4616417	0.60024494	0.51228493	0.42181164	0.93079925	0.042905033	0.27164865	0.28551084	0.38970858	0.5824053	0.42131236
0.0036961734	0.925676	0.02420643	0.0029974282	0.0074421763	0.000254184	0.03441918	0.00015372038	0.7652738	0.9942087	0.0014299154	4.044175e-05	0.9660203	0.54081875	4.6998262e-05	0.86037004	3.361702e-05	0.051995963	3.874302e-06	0.00064730644	0.00011152029	0.90737045	0.89753234	0.9975916	0.00015860796	0.00014045835	0.0023979545	0.00023958087	0.0006340146	0.955491	0.9441223	2.2232533e-05	0.039133757	0.0010820925	0.0005636513	0.99688697	0.0005392134	0.6814525	0.020397633	0.98095876	0.028119951	0.03280896	0.9325417	0.2228831	0.002526939	1.8775463e-05	0.015274286	0.08236438	0.0025888085	0.00021019578	0.9967383	0.01381737	0.95429814	0.9999831	0.006124407	0.95091355	0.8819504	0.9852577	0.99975514	0.006472349	0.99992377	0.93497956	0.96970975	0.0020974576	0.00036081672	0.00015291572	0.00018760562	0.00018525124	3.6001205e-05	0.66423994	0.007694781	0.0070418715	0.08253929	0.1354016	0.020495117	0.9775216	0.010435492	0.87897193	0.0012075901	0.022091508	0.85389185	0.0014086962	0.0024788678	0.00023692846	0.17343459	0.009527653	0.78348625	0.00015494227	0.99434566	6.0796738e-05
